"REF_DATE","GEO","DGUID","Educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","9.2","B","","","1"
"2003","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","23.4","B","","","1"
"2003","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","10.3","B","","","1"
"2003","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","6.3","C","","","1"
"2003","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","7.2","C","","","1"
"2004","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","7.8","A","","","1"
"2004","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","15.5","B","","","1"
"2004","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","8.7","A","","","1"
"2004","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","6.3","A","","","1"
"2004","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","6.6","B","","","1"
"2004","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","19.5","B","","","1"
"2004","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","31.0","C","","","1"
"2004","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","24.0","B","","","1"
"2004","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","19.0","B","","","1"
"2004","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","11.3","C","","","1"
"2004","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","12.8","B","","","1"
"2004","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2004","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","15.1","C","","","1"
"2004","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","10.2","C","","","1"
"2004","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2004","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","11.1","B","","","1"
"2004","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","22.1","C","","","1"
"2004","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","12.2","C","","","1"
"2004","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","10.2","C","","","1"
"2004","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","8.3","C","","","1"
"2004","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","8.6","B","","","1"
"2004","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","26.6","C","","","1"
"2004","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","11.8","B","","","1"
"2004","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","6.2","B","","","1"
"2004","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","","x","","","1"
"2004","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","8.5","B","","","1"
"2004","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","19.6","B","","","1"
"2004","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","9.7","B","","","1"
"2004","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","6.3","B","","","1"
"2004","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","7.6","B","","","1"
"2004","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","8.0","A","","","1"
"2004","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","12.9","B","","","1"
"2004","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","9.5","B","","","1"
"2004","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","6.7","B","","","1"
"2004","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","6.9","B","","","1"
"2004","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","5.7","B","","","1"
"2004","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","9.8","C","","","1"
"2004","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","7.0","C","","","1"
"2004","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","4.3","C","","","1"
"2004","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","","x","","","1"
"2004","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","6.5","B","","","1"
"2004","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","18.5","C","","","1"
"2004","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","7.6","B","","","1"
"2004","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","4.7","C","","","1"
"2004","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","4.3","C","","","1"
"2004","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","4.9","B","","","1"
"2004","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","8.6","C","","","1"
"2004","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","5.5","B","","","1"
"2004","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","4.0","B","","","1"
"2004","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","4.0","C","","","1"
"2004","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","6.7","B","","","1"
"2004","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","17.0","C","","","1"
"2004","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","7.3","B","","","1"
"2004","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","5.1","B","","","1"
"2004","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","5.5","C","","","1"
"2005","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","6.9","A","","","1"
"2005","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","14.9","B","","","1"
"2005","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","7.4","A","","","1"
"2005","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","5.8","A","","","1"
"2005","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","5.7","B","","","1"
"2005","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","15.7","B","","","1"
"2005","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","","x","","","1"
"2005","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","17.8","C","","","1"
"2005","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","16.0","B","","","1"
"2005","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","","x","","","1"
"2005","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","10.6","B","","","1"
"2005","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2005","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","12.3","C","","","1"
"2005","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","8.0","C","","","1"
"2005","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2005","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","9.3","B","","","1"
"2005","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","22.2","C","","","1"
"2005","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","13.0","B","","","1"
"2005","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","6.0","C","","","1"
"2005","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","7.0","C","","","1"
"2005","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","9.3","B","","","1"
"2005","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","33.8","C","","","1"
"2005","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","10.4","B","","","1"
"2005","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","7.8","B","","","1"
"2005","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","","x","","","1"
"2005","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","8.5","B","","","1"
"2005","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","18.0","B","","","1"
"2005","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","9.6","B","","","1"
"2005","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","6.8","B","","","1"
"2005","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","7.4","B","","","1"
"2005","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","6.9","A","","","1"
"2005","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","14.7","B","","","1"
"2005","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","7.8","B","","","1"
"2005","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","5.4","B","","","1"
"2005","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","6.0","B","","","1"
"2005","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","5.6","B","","","1"
"2005","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","13.4","C","","","1"
"2005","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","7.2","B","","","1"
"2005","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","3.4","C","","","1"
"2005","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","","x","","","1"
"2005","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","4.7","B","","","1"
"2005","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","","x","","","1"
"2005","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","5.9","C","","","1"
"2005","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","3.6","C","","","1"
"2005","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","","x","","","1"
"2005","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","3.9","B","","","1"
"2005","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","","x","","","1"
"2005","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","4.2","B","","","1"
"2005","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","3.8","C","","","1"
"2005","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","3.4","C","","","1"
"2005","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","5.5","B","","","1"
"2005","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","13.8","C","","","1"
"2005","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","5.4","B","","","1"
"2005","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","4.7","C","","","1"
"2005","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","4.4","C","","","1"
"2006","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","6.2","A","","","1"
"2006","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","13.6","B","","","1"
"2006","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","7.3","B","","","1"
"2006","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","5.2","B","","","1"
"2006","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","4.4","B","","","1"
"2006","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","16.8","B","","","1"
"2006","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","48.6","C","","","1"
"2006","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","21.2","B","","","1"
"2006","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","16.0","B","","","1"
"2006","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","","x","","","1"
"2006","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","11.9","B","","","1"
"2006","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","31.7","C","","","1"
"2006","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","13.9","C","","","1"
"2006","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","","x","","","1"
"2006","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2006","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","7.8","B","","","1"
"2006","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","22.6","C","","","1"
"2006","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","8.1","C","","","1"
"2006","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","7.9","C","","","1"
"2006","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","","x","","","1"
"2006","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","8.4","B","","","1"
"2006","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","","x","","","1"
"2006","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","11.6","B","","","1"
"2006","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","6.8","B","","","1"
"2006","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","","x","","","1"
"2006","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","7.5","B","","","1"
"2006","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","16.3","B","","","1"
"2006","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","10.7","B","","","1"
"2006","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","6.4","B","","","1"
"2006","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","4.4","C","","","1"
"2006","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","6.3","B","","","1"
"2006","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","14.6","B","","","1"
"2006","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","8.0","B","","","1"
"2006","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","5.0","B","","","1"
"2006","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","4.8","B","","","1"
"2006","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","4.4","B","","","1"
"2006","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","","x","","","1"
"2006","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","5.6","B","","","1"
"2006","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","3.9","C","","","1"
"2006","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","","x","","","1"
"2006","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","5.7","B","","","1"
"2006","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","14.1","C","","","1"
"2006","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","7.3","B","","","1"
"2006","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","3.9","C","","","1"
"2006","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","","x","","","1"
"2006","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","3.1","B","","","1"
"2006","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","","x","","","1"
"2006","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","3.5","B","","","1"
"2006","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","2.6","C","","","1"
"2006","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","","x","","","1"
"2006","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","4.8","B","","","1"
"2006","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","","x","","","1"
"2006","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","4.8","B","","","1"
"2006","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","3.2","C","","","1"
"2006","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","5.7","B","","","1"
"2007","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","6.4","A","","","1"
"2007","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","15.9","B","","","1"
"2007","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","7.3","B","","","1"
"2007","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","5.3","B","","","1"
"2007","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","4.5","B","","","1"
"2007","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","11.7","B","","","1"
"2007","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","","x","","","1"
"2007","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","15.8","C","","","1"
"2007","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","12.3","B","","","1"
"2007","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","","x","","","1"
"2007","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","9.5","B","","","1"
"2007","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2007","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","13.9","C","","","1"
"2007","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","","x","","","1"
"2007","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2007","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","7.9","B","","","1"
"2007","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","19.5","C","","","1"
"2007","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","10.3","C","","","1"
"2007","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","6.6","C","","","1"
"2007","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","4.3","C","","","1"
"2007","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","7.5","B","","","1"
"2007","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","","x","","","1"
"2007","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","9.5","C","","","1"
"2007","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","6.7","B","","","1"
"2007","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","","x","","","1"
"2007","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","7.8","B","","","1"
"2007","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","22.3","B","","","1"
"2007","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","10.1","B","","","1"
"2007","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","5.5","B","","","1"
"2007","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","5.2","B","","","1"
"2007","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","6.9","B","","","1"
"2007","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","15.6","B","","","1"
"2007","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","8.3","B","","","1"
"2007","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","6.1","B","","","1"
"2007","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","5.0","B","","","1"
"2007","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","4.9","B","","","1"
"2007","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","11.7","C","","","1"
"2007","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","4.0","C","","","1"
"2007","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","4.0","C","","","1"
"2007","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","4.4","C","","","1"
"2007","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","4.8","B","","","1"
"2007","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","","x","","","1"
"2007","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","6.0","C","","","1"
"2007","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","4.1","C","","","1"
"2007","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","","x","","","1"
"2007","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","3.8","B","","","1"
"2007","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","","x","","","1"
"2007","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","4.5","B","","","1"
"2007","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","3.0","B","","","1"
"2007","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","3.1","C","","","1"
"2007","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","4.5","B","","","1"
"2007","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","10.0","C","","","1"
"2007","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","4.5","B","","","1"
"2007","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","4.2","C","","","1"
"2007","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","3.4","C","","","1"
"2008","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","6.0","A","","","1"
"2008","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","13.6","B","","","1"
"2008","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","6.9","A","","","1"
"2008","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","5.0","A","","","1"
"2008","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","4.8","B","","","1"
"2008","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","13.1","B","","","1"
"2008","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","","x","","","1"
"2008","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","15.7","C","","","1"
"2008","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","13.7","B","","","1"
"2008","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","","x","","","1"
"2008","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","8.8","B","","","1"
"2008","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2008","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","13.4","C","","","1"
"2008","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","","x","","","1"
"2008","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2008","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","7.9","B","","","1"
"2008","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","20.7","C","","","1"
"2008","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","10.6","B","","","1"
"2008","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","6.9","C","","","1"
"2008","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","","x","","","1"
"2008","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","8.3","B","","","1"
"2008","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","29.2","C","","","1"
"2008","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","13.5","B","","","1"
"2008","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","6.9","C","","","1"
"2008","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","","x","","","1"
"2008","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","7.2","B","","","1"
"2008","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","17.3","B","","","1"
"2008","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","8.3","B","","","1"
"2008","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","5.9","B","","","1"
"2008","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","5.4","C","","","1"
"2008","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","6.4","B","","","1"
"2008","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","13.9","C","","","1"
"2008","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","8.0","B","","","1"
"2008","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","5.4","B","","","1"
"2008","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","5.4","B","","","1"
"2008","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","4.5","B","","","1"
"2008","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","","x","","","1"
"2008","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","4.1","C","","","1"
"2008","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","3.3","C","","","1"
"2008","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","4.7","C","","","1"
"2008","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","4.2","B","","","1"
"2008","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","","x","","","1"
"2008","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","4.5","B","","","1"
"2008","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","2.9","C","","","1"
"2008","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","3.9","C","","","1"
"2008","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","3.2","B","","","1"
"2008","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","","x","","","1"
"2008","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","4.0","B","","","1"
